onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	698	13	98.0	1787.0	13.0	n/a	watch/watch_13s.jpg
7.5	0.5	exp	578	7	n/a	1485.0	7.0	n/a	snowplow/snowplow_07s.jpg
12.0	0.5	test	110	13	22.0	253.0	14.0	n/a	candelabra/candelabra_14s.jpg
16.5	0.5	exp	582	7	n/a	1496.0	7.0	n/a	sombrero/sombrero_07s.jpg
21.0	0.5	exp	622	7	n/a	1607.0	7.0	n/a	t-shirt/t-shirt_07s.jpg
25.5	0.5	catch	721	80	n/a	n/a	n/a	0.677	catch080.jpg
30.0	0.5	exp	607	7	n/a	1567.0	7.0	n/a	strainer/strainer_07s.jpg
34.5	0.5	exp	693	7	n/a	1780.0	7.0	n/a	walrus/walrus_07s.jpg
39.0	0.5	exp	37	7	n/a	86.0	7.0	n/a	bassinet/bassinet_07s.jpg
43.5	0.5	exp	677	7	n/a	1744.0	7.0	n/a	umbrella/umbrella_07s.jpg
48.0	0.5	exp	77	7	n/a	184.0	7.0	n/a	boxing_gloves/boxing_gloves_07s.jpg
52.5	0.5	exp	5	7	n/a	13.0	7.0	n/a	alligator/alligator_07s.jpg
57.0	0.5	exp	32	7	n/a	67.0	7.0	n/a	bandage/bandage_07s.jpg
61.5	0.5	exp	107	7	n/a	246.0	7.0	n/a	camel/camel_07s.jpg
66.0	0.5	test	134	13	23.0	313.0	14.0	n/a	cheese/cheese_14n.jpg
70.5	0.5	exp	175	7	n/a	426.0	7.0	n/a	coverall/coverall_07s.jpg
75.0	0.5	exp	126	7	n/a	289.0	7.0	n/a	cauliflower/cauliflower_07s.jpg
79.5	0.5	exp	391	7	n/a	982.0	7.0	n/a	mast/mast_07s.jpg
84.0	0.5	test	22	13	4.0	46.0	14.0	n/a	axe/axe_14n.jpg
88.5	0.5	exp	322	7	n/a	807.0	7.0	n/a	hotplate/hotplate_07n.jpg
93.0	0.5	exp	647	7	n/a	1667.0	7.0	n/a	toaster/toaster_07s.jpg
97.5	0.5	exp	409	7	n/a	1022.0	7.0	n/a	mosquito_net/mosquito_net_07s.jpg
102.0	0.5	exp	365	7	n/a	925.0	7.0	n/a	life_jacket/life_jacket_07s.jpg
106.5	0.5	catch	721	25	n/a	n/a	n/a	0.656	catch025.jpg
111.0	0.5	exp	90	7	n/a	210.0	7.0	n/a	bucket/bucket_07s.jpg
115.5	0.5	exp	546	7	n/a	1385.0	7.0	n/a	scorpion/scorpion_07s.jpg
120.0	0.5	exp	375	7	n/a	941.0	7.0	n/a	lock/lock_07s.jpg
124.5	0.5	exp	154	7	n/a	370.0	7.0	n/a	coat/coat_07s.jpg
129.0	0.5	exp	712	7	n/a	1832.0	7.0	n/a	wolf/wolf_07s.jpg
133.5	0.5	exp	215	7	n/a	516.0	7.0	n/a	drain/drain_07s.jpg
138.0	0.5	exp	333	7	n/a	841.0	7.0	n/a	jar/jar_07s.jpg
142.5	0.5	catch	721	14	n/a	n/a	n/a	0.698	catch014.jpg
147.0	0.5	exp	331	7	n/a	836.0	7.0	n/a	jack/jack_07s.jpg
151.5	0.5	exp	580	7	n/a	1492.0	7.0	n/a	soda_fountain/soda_fountain_07s.jpg
156.0	0.5	test	504	13	77.0	1264.0	15.0	n/a	quill/quill_15s.jpg
160.5	0.5	exp	55	7	n/a	131.0	7.0	n/a	birdcage/birdcage_07s.jpg
165.0	0.5	test	279	13	44.0	698.0	17.0	n/a	graffiti/graffiti_17s.jpg
169.5	0.5	exp	236	7	n/a	569.0	7.0	n/a	eyepiece/eyepiece_07s.jpg
174.0	0.5	exp	368	7	n/a	932.0	7.0	n/a	limousine/limousine_07s.jpg
178.5	0.5	catch	721	10	n/a	n/a	n/a	0.701	catch010.jpg
183.0	0.5	exp	62	7	n/a	140.0	7.0	n/a	blimp/blimp_07s.jpg
187.5	0.5	exp	587	7	n/a	1509.0	7.0	n/a	spatula/spatula_07s.jpg
192.0	0.5	exp	136	7	n/a	317.0	7.0	n/a	cherry/cherry_07n.jpg
196.5	0.5	exp	659	7	n/a	1694.0	7.0	n/a	towel_rack/towel_rack_07s.jpg
201.0	0.5	exp	390	7	n/a	981.0	7.0	n/a	mask/mask_07s.jpg
205.5	0.5	exp	696	7	n/a	1783.0	7.0	n/a	washboard/washboard_07s.jpg
210.0	0.5	exp	630	7	n/a	1619.0	7.0	n/a	tamale/tamale_07s.jpg
214.5	0.5	test	213	13	34.0	514.0	19.0	n/a	dough/dough_19s.jpg
219.0	0.5	exp	46	7	n/a	114.0	7.0	n/a	beer/beer_07s.jpg
223.5	0.5	exp	476	7	n/a	1199.0	7.0	n/a	platypus/platypus_07s.jpg
228.0	0.5	exp	416	7	n/a	1041.0	7.0	n/a	mushroom/mushroom_07n.jpg
232.5	0.5	exp	482	7	n/a	1209.0	7.0	n/a	pogo_stick/pogo_stick_07s.jpg
237.0	0.5	catch	721	48	n/a	n/a	n/a	0.643	catch048.jpg
241.5	0.5	exp	42	7	n/a	106.0	7.0	n/a	bear/bear_07s.jpg
246.0	0.5	exp	719	7	n/a	1852.0	7.0	n/a	zebra/zebra_07s.jpg
250.5	0.5	catch	721	91	n/a	n/a	n/a	0.684	catch091.jpg
255.0	0.5	exp	351	7	n/a	888.0	7.0	n/a	ladle/ladle_07s.jpg
259.5	0.5	exp	121	7	n/a	278.0	7.0	n/a	carrot/carrot_07s.jpg
264.0	0.5	exp	658	7	n/a	1693.0	7.0	n/a	towel/towel_07s.jpg
268.5	0.5	test	320	13	52.0	800.0	13.0	n/a	horseshoe/horseshoe_13n.jpg
273.0	0.5	exp	550	7	n/a	1403.0	7.0	n/a	seesaw/seesaw_07s.jpg
277.5	0.5	catch	721	47	n/a	n/a	n/a	0.607	catch047.jpg
282.0	0.5	exp	74	7	n/a	176.0	7.0	n/a	bow2/bow2_07s.jpg
286.5	0.5	exp	579	7	n/a	1490.0	7.0	n/a	sock/sock_07s.jpg
291.0	0.5	exp	705	7	n/a	1810.0	7.0	n/a	whip/whip_07s.jpg
295.5	0.5	catch	721	64	n/a	n/a	n/a	0.673	catch064.jpg
300.0	0.5	exp	225	7	n/a	543.0	7.0	n/a	easel/easel_07s.jpg
304.5	0.5	exp	532	7	n/a	1330.0	7.0	n/a	roof_rack/roof_rack_07s.jpg
309.0	0.5	catch	721	65	n/a	n/a	n/a	0.662	catch065.jpg
313.5	0.5	exp	272	7	n/a	677.0	7.0	n/a	girl/girl_07s.jpg
318.0	0.5	exp	127	7	n/a	292.0	7.0	n/a	celery/celery_07s.jpg
322.5	0.5	exp	378	7	n/a	952.0	7.0	n/a	macadamia/macadamia_07s.jpg
327.0	0.5	exp	581	7	n/a	1494.0	7.0	n/a	solar_panel/solar_panel_07s.jpg
331.5	0.5	exp	415	7	n/a	1036.0	7.0	n/a	muffin/muffin_07n.jpg
336.0	0.5	catch	721	55	n/a	n/a	n/a	0.624	catch055.jpg
340.5	0.5	test	92	13	20.0	216.0	22.0	n/a	bulldozer/bulldozer_22n.jpg
345.0	0.5	test	566	13	82.0	1447.0	13.0	n/a	sim/sim_card_13s.jpg
349.5	0.5	exp	187	7	n/a	449.0	7.0	n/a	crown/crown_07s.jpg
354.0	0.5	exp	307	7	n/a	762.0	7.0	n/a	hay/hay_07s.jpg
358.5	0.5	exp	117	7	n/a	265.0	7.0	n/a	canvas/canvas_07s.jpg
363.0	0.5	exp	452	7	n/a	1132.0	7.0	n/a	peanut/peanut_07s.jpg
367.5	0.5	exp	183	7	n/a	442.0	7.0	n/a	crib/crib_07s.jpg
372.0	0.5	exp	344	7	n/a	870.0	7.0	n/a	key/key_07s.jpg
376.5	0.5	exp	170	7	n/a	410.0	7.0	n/a	cork/cork_07s.jpg
381.0	0.5	exp	287	7	n/a	710.0	7.0	n/a	gravel/gravel_07n.jpg
385.5	0.5	exp	279	7	n/a	698.0	7.0	n/a	graffiti/graffiti_07s.jpg
