onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	197	10	n/a	477.0	10.0	n/a	deer/deer_10s.jpg
7.5	0.5	exp	598	10	n/a	1537.0	10.0	n/a	stamp2/stamp2_10s.jpg
12.0	0.5	exp	108	10	n/a	248.0	10.0	n/a	camera1/camera1_10s.jpg
16.5	0.5	exp	537	10	n/a	1357.0	10.0	n/a	sandpaper/sandpaper_10s.jpg
21.0	0.5	exp	450	10	n/a	1129.0	10.0	n/a	pea/pea_10s.jpg
25.5	0.5	exp	472	10	n/a	1189.0	10.0	n/a	pistachio/pistachio_10s.jpg
30.0	0.5	exp	287	10	n/a	710.0	10.0	n/a	gravel/gravel_10s.jpg
34.5	0.5	exp	150	10	n/a	353.0	10.0	n/a	clay/clay_10s.jpg
39.0	0.5	exp	34	10	n/a	76.0	10.0	n/a	barnacle/barnacle_10n.jpg
43.5	0.5	catch	721	44	n/a	n/a	n/a	0.643	catch044.jpg
48.0	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
52.5	0.5	exp	273	10	n/a	678.0	10.0	n/a	glass/glass_10s.jpg
57.0	0.5	exp	720	10	n/a	1854.0	10.0	n/a	zucchini/zucchini_10s.jpg
61.5	0.5	exp	549	10	n/a	1396.0	10.0	n/a	seagull/seagull_10s.jpg
66.0	0.5	exp	489	10	n/a	1229.0	10.0	n/a	possum/possum_10s.jpg
70.5	0.5	catch	721	14	n/a	n/a	n/a	0.704	catch014.jpg
75.0	0.5	exp	50	10	n/a	121.0	10.0	n/a	bench/bench_10s.jpg
79.5	0.5	exp	479	10	n/a	1204.0	10.0	n/a	plum/plum_10s.jpg
84.0	0.5	exp	461	10	n/a	1162.0	10.0	n/a	phone/phone_10s.jpg
88.5	0.5	exp	398	10	n/a	1000.0	10.0	n/a	microscope/microscope_10s.jpg
93.0	0.5	test	52	13	13.0	124.0	14.0	n/a	bike/bike_14s.jpg
97.5	0.5	exp	282	10	n/a	702.0	10.0	n/a	granola/granola_10s.jpg
102.0	0.5	exp	557	10	n/a	1423.0	10.0	n/a	shirt/shirt_10s.jpg
106.5	0.5	exp	271	10	n/a	676.0	10.0	n/a	giraffe/giraffe_10s.jpg
111.0	0.5	test	211	13	33.0	506.0	15.0	n/a	donut/donut_15s.jpg
115.5	0.5	exp	555	10	n/a	1421.0	10.0	n/a	shield/shield_10s.jpg
120.0	0.5	exp	233	10	n/a	559.0	10.0	n/a	envelope/envelope_10s.jpg
124.5	0.5	exp	257	10	n/a	632.0	10.0	n/a	footbath/footbath_10s.jpg
129.0	0.5	exp	367	10	n/a	931.0	10.0	n/a	lime/lime_10s.jpg
133.5	0.5	catch	721	38	n/a	n/a	n/a	0.707	catch038.jpg
138.0	0.5	exp	662	10	n/a	1703.0	10.0	n/a	trap/trap_10s.jpg
142.5	0.5	exp	323	10	n/a	808.0	10.0	n/a	hourglass/hourglass_10s.jpg
147.0	0.5	test	328	13	55.0	826.0	20.0	n/a	iguana/iguana_20s.jpg
151.5	0.5	exp	484	10	n/a	1219.0	10.0	n/a	pom-pom/pom-pom_10s.jpg
156.0	0.5	exp	657	10	n/a	1692.0	10.0	n/a	touchpad/touchpad_10s.jpg
160.5	0.5	exp	563	10	n/a	1439.0	10.0	n/a	shrimp/shrimp_10s.jpg
165.0	0.5	exp	196	10	n/a	476.0	10.0	n/a	dashboard/dashboard_10s.jpg
169.5	0.5	exp	31	10	n/a	66.0	10.0	n/a	banana_split/banana_split_10s.jpg
174.0	0.5	test	588	13	83.0	1510.0	16.0	n/a	speaker/speaker_16s.jpg
178.5	0.5	exp	717	10	n/a	1842.0	10.0	n/a	wrench/wrench_10s.jpg
183.0	0.5	catch	721	24	n/a	n/a	n/a	0.728	catch024.jpg
187.5	0.5	exp	653	10	n/a	1678.0	10.0	n/a	toolbox/toolbox_10s.jpg
192.0	0.5	exp	153	10	n/a	361.0	10.0	n/a	closet/closet_10s.jpg
196.5	0.5	exp	238	10	n/a	571.0	10.0	n/a	face_mask/face_mask_10s.jpg
201.0	0.5	catch	721	68	n/a	n/a	n/a	0.672	catch068.jpg
205.5	0.5	exp	504	10	n/a	1264.0	10.0	n/a	quill/quill_10s.jpg
210.0	0.5	exp	597	10	n/a	1535.0	10.0	n/a	stalagmite/stalagmite_10s.jpg
214.5	0.5	exp	176	10	n/a	427.0	10.0	n/a	cow/cow_10s.jpg
219.0	0.5	exp	540	10	n/a	1373.0	10.0	n/a	scallion/scallion_10s.jpg
223.5	0.5	exp	538	10	n/a	1362.0	10.0	n/a	satellite_dish/satellite_dish_10s.jpg
228.0	0.5	exp	506	10	n/a	1267.0	10.0	n/a	raccoon/raccoon_10s.jpg
232.5	0.5	exp	297	10	n/a	735.0	10.0	n/a	hairbrush/hairbrush_10s.jpg
237.0	0.5	exp	680	10	n/a	1749.0	10.0	n/a	urinal/urinal_10s.jpg
241.5	0.5	exp	25	10	n/a	55.0	10.0	n/a	bag/bag_10s.jpg
246.0	0.5	exp	183	10	n/a	442.0	10.0	n/a	crib/crib_10s.jpg
250.5	0.5	exp	628	10	n/a	1617.0	10.0	n/a	tag/tag_10s.jpg
255.0	0.5	exp	236	10	n/a	569.0	10.0	n/a	eyepiece/eyepiece_10s.jpg
259.5	0.5	exp	679	10	n/a	1748.0	10.0	n/a	uniform/uniform_10s.jpg
264.0	0.5	exp	433	10	n/a	1086.0	10.0	n/a	otter/otter_10n.jpg
268.5	0.5	test	422	13	70.0	1057.0	13.0	n/a	nest/nest_13s.jpg
273.0	0.5	exp	565	10	n/a	1446.0	10.0	n/a	silverware/silverware_10s.jpg
277.5	0.5	catch	721	32	n/a	n/a	n/a	0.761	catch032.jpg
282.0	0.5	exp	249	10	n/a	606.0	10.0	n/a	flag/flag_10n.jpg
286.5	0.5	exp	550	10	n/a	1403.0	10.0	n/a	seesaw/seesaw_10s.jpg
291.0	0.5	exp	184	10	n/a	443.0	10.0	n/a	croissant/croissant_10s.jpg
295.5	0.5	exp	589	10	n/a	1514.0	10.0	n/a	spider/spider_10n.jpg
300.0	0.5	exp	180	10	n/a	435.0	10.0	n/a	crayfish/crayfish_10s.jpg
304.5	0.5	exp	113	10	n/a	257.0	10.0	n/a	candy_bar/candy_bar_10s.jpg
309.0	0.5	exp	544	10	n/a	1381.0	10.0	n/a	scone/scone_10s.jpg
313.5	0.5	catch	721	54	n/a	n/a	n/a	0.672	catch054.jpg
318.0	0.5	test	134	13	23.0	313.0	14.0	n/a	cheese/cheese_14n.jpg
322.5	0.5	exp	201	10	n/a	487.0	10.0	n/a	dice/dice_10s.jpg
327.0	0.5	catch	721	94	n/a	n/a	n/a	0.669	catch094.jpg
331.5	0.5	exp	365	10	n/a	925.0	10.0	n/a	life_jacket/life_jacket_10s.jpg
336.0	0.5	exp	671	10	n/a	1728.0	10.0	n/a	tumbleweed/tumbleweed_10s.jpg
340.5	0.5	exp	281	10	n/a	701.0	10.0	n/a	granite/granite_10s.jpg
345.0	0.5	test	341	13	59.0	865.0	14.0	n/a	kazoo/kazoo_14s.jpg
349.5	0.5	exp	46	10	n/a	114.0	10.0	n/a	beer/beer_10s.jpg
354.0	0.5	exp	713	10	n/a	1833.0	10.0	n/a	woman/woman_10s.jpg
358.5	0.5	test	30	13	6.0	64.0	13.0	n/a	banana/banana_13s.jpg
363.0	0.5	catch	721	70	n/a	n/a	n/a	0.801	catch070.jpg
367.5	0.5	test	44	13	10.0	109.0	20.0	n/a	bed/bed_20n.jpg
372.0	0.5	exp	371	10	n/a	935.0	10.0	n/a	lip_balm/lip_balm_10s.jpg
376.5	0.5	exp	684	10	n/a	1762.0	10.0	n/a	videocassette/videocassette_10n.jpg
381.0	0.5	exp	338	10	n/a	858.0	10.0	n/a	jukebox/jukebox_10s.jpg
385.5	0.5	catch	721	95	n/a	n/a	n/a	0.638	catch095.jpg
390.0	0.5	exp	198	10	n/a	478.0	10.0	n/a	defibrillator/defibrillator_10s.jpg
394.5	0.5	exp	32	10	n/a	67.0	10.0	n/a	bandage/bandage_10s.jpg
399.0	0.5	exp	331	10	n/a	836.0	10.0	n/a	jack/jack_10s.jpg
403.5	0.5	exp	254	10	n/a	624.0	10.0	n/a	flyswatter/flyswatter_10n.jpg
408.0	0.5	exp	403	10	n/a	1008.0	10.0	n/a	mistletoe/mistletoe_10s.jpg
412.5	0.5	exp	165	10	n/a	396.0	10.0	n/a	computer_screen/computer_screen_10s.jpg
